Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.21245429,2.8128688e-05,0.13537823,-3.0227704e-06,0.20865919,2.4539097e-05,1.3496765
0.21407844,2.8092143e-05,0.1353361,-3.0522704e-06,0.21028195,2.4502702e-05,1.3496754
0.21570212,2.8055303e-05,0.13529691,-3.0756778e-06,0.21190502,2.446599e-05,1.3496747
0.21725722,2.8019444e-05,0.12390583,-2.8897741e-06,0.213466,2.4430119e-05,1.3496773
0.21858513,2.7988162e-05,0.10878405,-2.5527502e-06,0.21480761,2.43986e-05,1.3496821
0.21984556,2.7958693e-05,0.10503087,-2.4501335e-06,0.2160724,2.4369074e-05,1.3496809
0.22117388,2.7928058e-05,0.11636935,-2.656749e-06,0.21739505,2.4338671e-05,1.3496809
0.22272262,2.789253e-05,0.13041225,-3.0178044e-06,0.21893121,2.4303641e-05,1.3496825
0.22431988,2.785506e-05,0.13309138,-3.1358666e-06,0.22052318,2.4266437e-05,1.3496803
0.22585928,2.7818262e-05,0.12350069,-2.9807843e-06,0.22206661,2.4229645e-05,1.3496807
0.2272264,2.7785061e-05,0.11391883,-2.7523636e-06,0.2234435,2.4196266e-05,1.3496828
0.22859317,2.7752136e-05,0.1138896,-2.7439096e-06,0.22481102,2.416337e-05,1.3496809
0.22991885,2.7719945e-05,0.10707254,-2.6173996e-06,0.22613949,2.4131183e-05,1.3496798
0.23117484,2.76894e-05,0.10905634,-2.6203581e-06,0.2273976,2.4100658e-05,1.3496811
0.23259515,2.7655295e-05,0.118889354,-2.8733673e-06,0.2288095,2.4066905e-05,1.3496814
0.23403445,2.7620166e-05,0.11993131,-2.935452e-06,0.23024572,2.4031966e-05,1.3496794
0.23540518,2.758612e-05,0.108543,-2.728228e-06,0.23162182,2.3997889e-05,1.3496807
0.23651162,2.7557826e-05,0.08723184,-2.238499e-06,0.23274545,2.3969234e-05,1.349687
0.23743735,2.7534154e-05,0.076996766,-1.9482886e-06,0.23368263,2.3945287e-05,1.349689
0.23833482,2.7511576e-05,0.07287662,-1.8377103e-06,0.23458207,2.3922681e-05,1.3496857
0.23916346,2.7490672e-05,0.06905096,-1.7368642e-06,0.23541245,2.3901765e-05,1.3496823
0.23992382,2.747125e-05,0.05768339,-1.5032667e-06,0.2361776,2.3882287e-05,1.3496827
0.2404888,2.7456406e-05,0.04784005,-1.2316866e-06,0.23675224,2.386724e-05,1.3496858
0.24108104,2.744141e-05,0.049350087,-1.2488902e-06,0.23734254,2.3852319e-05,1.3496832
0.24167313,2.7426411e-05,0.049335916,-1.2505211e-06,0.23793228,2.383742e-05,1.3496804
0.24225332,2.741163e-05,0.047370713,-1.2114871e-06,0.23851143,2.3822706e-05,1.3496783
0.2427769,2.739812e-05,0.041849166,-1.0847231e-06,0.23903699,2.3809178e-05,1.3496768
0.24330452,2.7384836e-05,0.04964969,-1.2157966e-06,0.23956193,2.3796007e-05,1.3496779
0.24410461,2.7365426e-05,0.07234706,-1.7581076e-06,0.24034642,2.3777166e-05,1.3496825
0.24507886,2.7341097e-05,0.07868772,-2.006272e-06,0.24131075,2.3753273e-05,1.3496848
0.24603137,2.7316726e-05,0.08505369,-2.1451465e-06,0.24226083,2.3729033e-05,1.349685
0.24716456,2.728795e-05,0.09246436,-2.3825137e-06,0.24338621,2.3700577e-05,1.3496858
0.24815884,2.7261638e-05,0.07717666,-2.0724801e-06,0.24438895,2.3674093e-05,1.3496861
0.24888046,2.7241744e-05,0.054453544,-1.5149473e-06,0.24512939,2.365371e-05,1.3496916
0.24938211,2.7227736e-05,0.040514193,-1.1117726e-06,0.24564561,2.3639275e-05,1.3496935
0.24981995,2.7215923e-05,0.035035104,-9.4309974e-07,0.24608755,2.3627304e-05,1.3496892
0.25014856,2.7206852e-05,0.022638142,-6.477265e-07,0.24642256,2.361806e-05,1.3496872
0.25034362,2.7201326e-05,0.019364152,-5.084946e-07,0.24662307,2.361239e-05,1.3496877
0.25070605,2.719234e-05,0.03482378,-8.5429184e-07,0.24697468,2.3603745e-05,1.3496861
0.25130287,2.7177643e-05,0.055409882,-1.3651029e-06,0.24755545,2.3589613e-05,1.3496871
0.25217196,2.7155944e-05,0.07809416,-1.9580052e-06,0.24840674,2.3568575e-05,1.3496895
0.2532142,2.712909e-05,0.084276244,-2.2147126e-06,0.24943909,2.3542143e-05,1.34969
0.25419864,2.7102913e-05,0.084941275,-2.2440972e-06,0.2504238,2.3515979e-05,1.3496867
0.25534746,2.7072861e-05,0.1007241,-2.6211208e-06,0.25156328,2.3486235e-05,1.3496848
0.25667194,2.7038124e-05,0.11004697,-2.9139453e-06,0.25287881,2.3451854e-05,1.3496845
