Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
-0.054844126,-0.00015652463,0.06497927,3.1053323e-06,-0.0364868,-0.00012990207,1.3496851
-0.05408715,-0.00015648923,0.06119099,2.8722247e-06,-0.0357281,-0.0001298657,1.3496828
-0.05340572,-0.00015645724,0.056157663,2.6234402e-06,-0.035044216,-0.00012983284,1.3496803
-0.05267877,-0.00015642506,0.06625836,2.8097822e-06,-0.034322374,-0.00012980019,1.3496802
-0.051708575,-0.00015638396,0.08409291,3.6265737e-06,-0.03336657,-0.00012975914,1.3496823
-0.050621778,-0.00015633537,0.09055476,4.1178364e-06,-0.032288637,-0.00012971013,1.3496811
-0.049475417,-0.00015628348,0.100523226,4.4668486e-06,-0.03114855,-0.0001296574,1.3496805
-0.048123714,-0.00015622308,0.11478108,5.2050264e-06,-0.029808171,-0.00012959632,1.3496811
-0.046695143,-0.00015615686,0.119035035,5.5612736e-06,-0.028385045,-0.00012952893,1.3496791
-0.045290172,-0.00015609027,0.11514739,5.494658e-06,-0.026978498,-0.00012946068,1.3496774
-0.043954812,-0.00015602626,0.11127467,5.3195045e-06,-0.025638843,-0.00012939487,1.3496763
-0.042577635,-0.00015596127,0.11826814,5.52072e-06,-0.024263795,-0.00012932846,1.3496758
-0.0410198,-0.00015588937,0.13437107,6.1733786e-06,-0.022715963,-0.0001292556,1.3496772
-0.039309397,-0.0001558095,0.1415964,6.7216715e-06,-0.021013195,-0.00012917456,1.3496786
-0.037632763,-0.00015572848,0.1397099,6.76658e-06,-0.019335384,-0.00012909171,1.3496776
-0.03601998,-0.00015564871,0.12910667,6.505516e-06,-0.017715821,-0.00012900987,1.349679
